seconds,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power,T1_C,T2_C,T3_C,fluid_in_C,fluid_out_C,delta_p,pump_power_calc,pump_cost_per_day,Q_dot,efficiency,delta_T
74.329,266,270,261,4,1,0,107,,,69.45971785377748,68.85978698119129,70.22094355481465,288.3492588429451,426.52186008440685,107,0.00071333369,0.007395843697919999,-1506.081353531933,,-138.17260124146173
74.43,267,270,259,2,1,0,107,,,69.30899432968585,68.85978698119129,70.52906997233748,349.9147799075381,426.52186008440685,107,0.00071333369,0.007395843697919999,-835.0171739278694,,-76.60708017686875
74.531,268,267,260,2,1,0,107,,,69.15876757926947,69.30899432968585,70.37474235244133,349.9147799075381,426.52186008440685,107,0.00071333369,0.007395843697919999,-835.0171739278694,,-76.60708017686875
74.631,267,268,260,2,1,0,107,,,69.30899432968585,69.15876757926947,70.37474235244133,349.9147799075381,426.52186008440685,107,0.00071333369,0.007395843697919999,-835.0171739278694,,-76.60708017686875
74.732,268,271,260,2,2,0,107,,,69.15876757926947,68.71102454942081,70.37474235244133,349.9147799075381,349.9147799075381,107,0.00071333369,0.007395843697919999,0.0,,0.0
74.833,268,270,258,2,2,0,107,,,69.15876757926947,68.85978698119129,70.68393121451464,349.9147799075381,349.9147799075381,107,0.00071333369,0.007395843697919999,0.0,,0.0
74.934,257,259,251,1,2,0,107,,,70.83933093713097,70.52906997233748,71.78331699106616,426.52186008440685,349.9147799075381,107,0.00071333369,0.007395843697919999,835.0171739278694,,76.60708017686875
75.035,268,268,261,1,3,0,107,,,69.15876757926947,69.15876757926947,70.22094355481465,426.52186008440685,312.3756795479892,107,0.00071333369,0.007395843697919999,1244.1933678469525,,114.14618053641766
75.135,268,269,260,2,3,0,107,,,69.15876757926947,69.00903323537915,70.37474235244133,349.9147799075381,312.3756795479892,107,0.00071333369,0.007395843697919999,409.1761939190831,,37.53910035954891
75.236,269,267,261,2,3,0,107,,,69.00903323537915,69.30899432968585,70.22094355481465,349.9147799075381,312.3756795479892,107,0.00071333369,0.007395843697919999,409.1761939190831,,37.53910035954891
75.337,267,269,261,1,2,0,108,,,69.30899432968585,69.00903323537915,70.22094355481465,426.52186008440685,349.9147799075381,108,0.00072000036,0.00746496373248,835.0171739278694,,76.60708017686875
75.438,267,269,260,3,2,42,107,,,69.30899432968585,69.00903323537915,70.37474235244133,312.3756795479892,349.9147799075381,65,0.00043333354999999996,0.004492802246399999,-409.1761939190831,,-37.53910035954891
75.538,268,269,260,3,2,3,108,,,69.15876757926947,69.00903323537915,70.37474235244133,312.3756795479892,349.9147799075381,105,0.00070000035,0.0072576036287999995,-409.1761939190831,,-37.53910035954891
75.639,269,269,261,2,2,4,110,,,69.00903323537915,69.00903323537915,70.22094355481465,349.9147799075381,349.9147799075381,106,0.0007066670199999999,0.00732672366336,0.0,,0.0
75.74,268,269,257,2,3,4,107,,,69.15876757926947,69.00903323537915,70.83933093713097,349.9147799075381,312.3756795479892,103,0.0006866670099999999,0.007119363559679999,409.1761939190831,,37.53910035954891
75.841,264,264,255,2,3,4,107,,,69.76267294804126,69.76267294804126,71.1517655528171,349.9147799075381,312.3756795479892,103,0.0006866670099999999,0.007119363559679999,409.1761939190831,,37.53910035954891
75.942,263,263,253,3,2,3,107,,,69.91491351144026,69.91491351144026,71.46641388450666,312.3756795479892,349.9147799075381,104,0.00069333368,0.007188483594239998,-409.1761939190831,,-37.53910035954891
76.042,269,269,259,3,2,3,104,,,69.00903323537915,69.00903323537915,70.52906997233748,312.3756795479892,349.9147799075381,101,0.00067333367,0.006981123490559999,-409.1761939190831,,-37.53910035954891
76.143,268,268,261,3,3,3,104,,,69.15876757926947,69.15876757926947,70.22094355481465,312.3756795479892,312.3756795479892,101,0.00067333367,0.006981123490559999,0.0,,0.0
76.244,268,268,261,3,1,3,105,,,69.15876757926947,69.15876757926947,70.22094355481465,312.3756795479892,426.52186008440685,102,0.00068000034,0.00705024352512,-1244.1933678469525,,-114.14618053641766
76.345,269,267,261,2,1,3,107,,,69.00903323537915,69.30899432968585,70.22094355481465,349.9147799075381,426.52186008440685,104,0.00069333368,0.007188483594239998,-835.0171739278694,,-76.60708017686875
76.445,269,267,261,2,2,7,109,,,69.00903323537915,69.30899432968585,70.22094355481465,349.9147799075381,349.9147799075381,102,0.00068000034,0.00705024352512,0.0,,0.0
76.546,268,268,260,2,2,10,107,,,69.15876757926947,69.15876757926947,70.37474235244133,349.9147799075381,349.9147799075381,97,0.00064666699,0.006704643352319999,0.0,,0.0
76.647,267,269,260,2,3,11,104,,,69.30899432968585,69.00903323537915,70.37474235244133,349.9147799075381,312.3756795479892,93,0.00062000031,0.006428163214079999,409.1761939190831,,37.53910035954891
76.748,268,268,260,1,1,14,103,,,69.15876757926947,69.15876757926947,70.37474235244133,426.52186008440685,426.52186008440685,89,0.00059333363,0.00615168307584,0.0,,0.0
76.849,259,258,250,1,2,27,101,,,70.52906997233748,70.68393121451464,71.94262719579035,426.52186008440685,349.9147799075381,74,0.00049333358,0.005114882557439999,835.0171739278694,,76.60708017686875
76.95,263,263,255,3,2,21,112,,,69.91491351144026,69.91491351144026,71.1517655528171,312.3756795479892,349.9147799075381,91,0.00060666697,0.00628992314496,-409.1761939190831,,-37.53910035954891
77.05,268,269,260,1,1,43,98,,,69.15876757926947,69.00903323537915,70.37474235244133,426.52186008440685,426.52186008440685,55,0.00036666685,0.0038016019007999996,0.0,,0.0
77.151,268,268,262,1,2,15,112,,,69.15876757926947,69.15876757926947,70.06766883665347,426.52186008440685,349.9147799075381,97,0.00064666699,0.006704643352319999,835.0171739278694,,76.60708017686875
77.252,269,267,261,0,1,84,106,,,69.00903323537915,69.30899432968585,70.22094355481465,,426.52186008440685,22,0.00014666674,0.0015206407603199996,,,
77.352,269,268,261,4,2,40,106,,,69.00903323537915,69.15876757926947,70.22094355481465,288.3492588429451,349.9147799075381,66,0.00044000021999999995,0.00456192228096,-671.0641796040636,,-61.565521064592986
77.453,269,268,260,3,2,17,113,,,69.00903323537915,69.15876757926947,70.37474235244133,312.3756795479892,349.9147799075381,96,0.00064000032,0.0066355233177600005,-409.1761939190831,,-37.53910035954891
77.554,268,268,259,2,3,18,111,,,69.15876757926947,69.15876757926947,70.52906997233748,349.9147799075381,312.3756795479892,93,0.00062000031,0.006428163214079999,409.1761939190831,,37.53910035954891
77.655,264,268,259,1,3,12,104,,,69.76267294804126,69.15876757926947,70.52906997233748,426.52186008440685,312.3756795479892,92,0.00061333364,0.0063590431795199995,1244.1933678469525,,114.14618053641766
77.755,268,267,258,1,2,11,108,,,69.15876757926947,69.30899432968585,70.68393121451464,426.52186008440685,349.9147799075381,97,0.00064666699,0.006704643352319999,835.0171739278694,,76.60708017686875
77.857,256,255,249,3,3,12,107,,,70.99527405744965,71.1517655528171,72.10251695872694,312.3756795479892,312.3756795479892,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
77.957,263,263,254,3,2,12,108,,,69.91491351144026,69.91491351144026,71.30881046166058,312.3756795479892,349.9147799075381,96,0.00064000032,0.0066355233177600005,-409.1761939190831,,-37.53910035954891
78.058,267,267,261,3,2,9,110,,,69.30899432968585,69.30899432968585,70.22094355481465,312.3756795479892,349.9147799075381,101,0.00067333367,0.006981123490559999,-409.1761939190831,,-37.53910035954891
78.159,268,266,260,2,2,10,110,,,69.15876757926947,69.45971785377748,70.37474235244133,349.9147799075381,349.9147799075381,100,0.0006666669999999999,0.006912003455999999,0.0,,0.0
78.259,267,267,260,3,3,10,106,,,69.30899432968585,69.30899432968585,70.37474235244133,312.3756795479892,312.3756795479892,96,0.00064000032,0.0066355233177600005,0.0,,0.0
78.36,268,268,261,2,3,10,110,,,69.15876757926947,69.15876757926947,70.22094355481465,349.9147799075381,312.3756795479892,100,0.0006666669999999999,0.006912003455999999,409.1761939190831,,37.53910035954891
78.461,268,267,261,2,2,10,110,,,69.15876757926947,69.30899432968585,70.22094355481465,349.9147799075381,349.9147799075381,100,0.0006666669999999999,0.006912003455999999,0.0,,0.0
78.562,268,268,261,2,2,10,110,,,69.15876757926947,69.15876757926947,70.22094355481465,349.9147799075381,349.9147799075381,100,0.0006666669999999999,0.006912003455999999,0.0,,0.0
78.662,267,267,261,2,3,9,108,,,69.30899432968585,69.30899432968585,70.22094355481465,349.9147799075381,312.3756795479892,99,0.00066000033,0.0068428834214399985,409.1761939190831,,37.53910035954891
78.763,269,268,260,1,2,10,108,,,69.00903323537915,69.15876757926947,70.37474235244133,426.52186008440685,349.9147799075381,98,0.0006533336599999999,0.00677376338688,835.0171739278694,,76.60708017686875
78.864,254,252,245,2,2,10,109,,,71.30881046166058,71.62458098502037,72.74798117069224,349.9147799075381,349.9147799075381,99,0.00066000033,0.0068428834214399985,0.0,,0.0
78.965,268,267,261,2,2,10,109,,,69.15876757926947,69.30899432968585,70.22094355481465,349.9147799075381,349.9147799075381,99,0.00066000033,0.0068428834214399985,0.0,,0.0
79.066,267,268,260,2,2,10,107,,,69.30899432968585,69.15876757926947,70.37474235244133,349.9147799075381,349.9147799075381,97,0.00064666699,0.006704643352319999,0.0,,0.0
79.166,269,267,259,2,2,10,108,,,69.00903323537915,69.30899432968585,70.52906997233748,349.9147799075381,349.9147799075381,98,0.0006533336599999999,0.00677376338688,0.0,,0.0
79.267,268,267,261,1,2,10,107,,,69.15876757926947,69.30899432968585,70.22094355481465,426.52186008440685,349.9147799075381,97,0.00064666699,0.006704643352319999,835.0171739278694,,76.60708017686875
79.368,268,267,260,2,2,13,111,,,69.15876757926947,69.30899432968585,70.37474235244133,349.9147799075381,349.9147799075381,98,0.0006533336599999999,0.00677376338688,0.0,,0.0
79.469,266,266,260,2,2,21,112,,,69.45971785377748,69.45971785377748,70.37474235244133,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
79.569,267,266,260,2,3,29,120,,,69.30899432968585,69.45971785377748,70.37474235244133,349.9147799075381,312.3756795479892,91,0.00060666697,0.00628992314496,409.1761939190831,,37.53910035954891
79.67,269,266,260,2,2,21,122,,,69.00903323537915,69.45971785377748,70.37474235244133,349.9147799075381,349.9147799075381,101,0.00067333367,0.006981123490559999,0.0,,0.0
79.771,268,266,259,2,0,23,122,,,69.15876757926947,69.45971785377748,70.52906997233748,349.9147799075381,,99,0.00066000033,0.0068428834214399985,,,
79.872,247,246,240,2,2,22,117,,,72.4240569361034,72.58571821182306,73.56852362357301,349.9147799075381,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
79.973,266,267,260,2,2,18,111,,,69.45971785377748,69.30899432968585,70.37474235244133,349.9147799075381,349.9147799075381,93,0.00062000031,0.006428163214079999,0.0,,0.0
80.074,268,268,260,2,1,18,110,,,69.15876757926947,69.15876757926947,70.37474235244133,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
80.174,267,268,260,7,3,85,181,,,69.30899432968585,69.15876757926947,70.37474235244133,246.77142210188606,312.3756795479892,96,0.00064000032,0.0066355233177600005,-715.0864061625242,,-65.60425744610313
80.275,267,267,261,2,4,52,148,,,69.30899432968585,69.30899432968585,70.22094355481465,349.9147799075381,288.3492588429451,96,0.00064000032,0.0066355233177600005,671.0641796040636,,61.565521064592986
80.376,256,256,249,3,3,48,143,,,70.99527405744965,70.99527405744965,72.10251695872694,312.3756795479892,312.3756795479892,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
80.477,267,266,261,3,3,85,153,,,69.30899432968585,69.45971785377748,70.22094355481465,312.3756795479892,312.3756795479892,68,0.00045333356,0.00470016235008,0.0,,0.0
80.578,267,267,259,2,1,43,140,,,69.30899432968585,69.30899432968585,70.52906997233748,349.9147799075381,426.52186008440685,97,0.00064666699,0.006704643352319999,-835.0171739278694,,-76.60708017686875
80.679,267,267,260,2,3,32,120,,,69.30899432968585,69.30899432968585,70.37474235244133,349.9147799075381,312.3756795479892,88,0.00058666696,0.0060825630412799985,409.1761939190831,,37.53910035954891
80.779,217,217,211,3,2,38,132,,,77.56102076551883,77.56102076551883,78.66855859407826,312.3756795479892,349.9147799075381,94,0.00062666698,0.00649728324864,-409.1761939190831,,-37.53910035954891
80.88,251,251,245,2,2,38,129,,,71.78331699106616,71.78331699106616,72.74798117069224,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
80.981,267,266,261,2,2,36,124,,,69.30899432968585,69.45971785377748,70.22094355481465,349.9147799075381,349.9147799075381,88,0.00058666696,0.0060825630412799985,0.0,,0.0
81.081,268,265,260,2,2,36,124,,,69.15876757926947,69.61094256982153,70.37474235244133,349.9147799075381,349.9147799075381,88,0.00058666696,0.0060825630412799985,0.0,,0.0
81.182,266,267,259,2,1,38,130,,,69.45971785377748,69.30899432968585,70.52906997233748,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
81.283,268,265,260,3,3,39,128,,,69.15876757926947,69.61094256982153,70.37474235244133,312.3756795479892,312.3756795479892,89,0.00059333363,0.00615168307584,0.0,,0.0
81.384,266,266,259,5,6,38,129,,,69.45971785377748,69.45971785377748,70.52906997233748,271.01235118159354,257.6093565300547,91,0.00060666697,0.00628992314496,146.09264170177343,,13.402994651538847
81.484,266,267,260,1,4,38,125,,,69.45971785377748,69.30899432968585,70.37474235244133,426.52186008440685,288.3492588429451,87,0.0005800002899999999,0.006013443006719999,1506.081353531933,,138.17260124146173
81.585,267,267,261,1,1,37,128,,,69.30899432968585,69.30899432968585,70.22094355481465,426.52186008440685,426.52186008440685,91,0.00060666697,0.00628992314496,0.0,,0.0
81.686,267,266,260,2,1,39,130,,,69.30899432968585,69.45971785377748,70.37474235244133,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
81.786,218,217,213,2,1,37,130,,,77.37929016024219,77.56102076551883,78.29605382783535,349.9147799075381,426.52186008440685,93,0.00062000031,0.006428163214079999,-835.0171739278694,,-76.60708017686875
81.887,251,250,246,0,0,39,132,,,71.78331699106616,71.94262719579035,72.58571821182306,,,93,0.00062000031,0.006428163214079999,,,
81.988,268,266,261,1,1,39,128,,,69.15876757926947,69.45971785377748,70.22094355481465,426.52186008440685,426.52186008440685,89,0.00059333363,0.00615168307584,0.0,,0.0
82.088,266,266,262,3,2,38,132,,,69.45971785377748,69.45971785377748,70.06766883665347,312.3756795479892,349.9147799075381,94,0.00062666698,0.00649728324864,-409.1761939190831,,-37.53910035954891
82.189,267,265,261,3,4,37,131,,,69.30899432968585,69.61094256982153,70.22094355481465,312.3756795479892,288.3492588429451,94,0.00062666698,0.00649728324864,261.88798568498044,,24.026420705044075
82.29,268,267,262,3,4,39,131,,,69.15876757926947,69.30899432968585,70.06766883665347,312.3756795479892,288.3492588429451,92,0.00061333364,0.0063590431795199995,261.88798568498044,,24.026420705044075
82.391,267,268,261,2,2,38,130,,,69.30899432968585,69.15876757926947,70.22094355481465,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
82.491,269,265,262,2,2,36,126,,,69.00903323537915,69.61094256982153,70.06766883665347,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
82.592,267,267,259,2,2,40,129,,,69.30899432968585,69.30899432968585,70.52906997233748,349.9147799075381,349.9147799075381,89,0.00059333363,0.00615168307584,0.0,,0.0
82.693,267,265,261,2,3,37,124,,,69.30899432968585,69.61094256982153,70.22094355481465,349.9147799075381,312.3756795479892,87,0.0005800002899999999,0.006013443006719999,409.1761939190831,,37.53910035954891
82.794,268,267,261,3,3,36,127,,,69.15876757926947,69.30899432968585,70.22094355481465,312.3756795479892,312.3756795479892,91,0.00060666697,0.00628992314496,0.0,,0.0
82.895,250,249,244,2,2,33,125,,,71.94262719579035,72.10251695872694,72.91085152159127,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
82.995,268,266,262,2,3,34,122,,,69.15876757926947,69.45971785377748,70.06766883665347,349.9147799075381,312.3756795479892,88,0.00058666696,0.0060825630412799985,409.1761939190831,,37.53910035954891
83.096,267,264,262,1,1,34,128,,,69.30899432968585,69.76267294804126,70.06766883665347,426.52186008440685,426.52186008440685,94,0.00062666698,0.00649728324864,0.0,,0.0
83.197,265,267,261,2,1,39,130,,,69.61094256982153,69.30899432968585,70.22094355481465,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
83.297,267,266,261,1,1,37,132,,,69.30899432968585,69.45971785377748,70.22094355481465,426.52186008440685,426.52186008440685,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
83.398,267,267,261,1,1,38,132,,,69.30899432968585,69.30899432968585,70.22094355481465,426.52186008440685,426.52186008440685,94,0.00062666698,0.00649728324864,0.0,,0.0
83.499,268,266,262,1,1,39,130,,,69.15876757926947,69.45971785377748,70.06766883665347,426.52186008440685,426.52186008440685,91,0.00060666697,0.00628992314496,0.0,,0.0
83.6,268,267,260,1,1,34,128,,,69.15876757926947,69.30899432968585,70.37474235244133,426.52186008440685,426.52186008440685,94,0.00062666698,0.00649728324864,0.0,,0.0
83.701,246,246,241,1,1,38,132,,,72.58571821182306,72.58571821182306,73.40316512586753,426.52186008440685,426.52186008440685,94,0.00062666698,0.00649728324864,0.0,,0.0
83.802,215,215,212,0,1,40,133,,,77.92689801733297,77.92689801733297,78.48188310973973,,426.52186008440685,93,0.00062000031,0.006428163214079999,,,
83.902,216,217,212,2,2,38,132,,,77.74355389075214,77.56102076551883,78.48188310973973,349.9147799075381,349.9147799075381,94,0.00062666698,0.00649728324864,0.0,,0.0
84.002,217,216,211,0,0,37,131,,,77.56102076551883,77.74355389075214,78.66855859407826,,,94,0.00062666698,0.00649728324864,,,
84.103,216,215,213,2,0,38,132,,,77.74355389075214,77.92689801733297,78.29605382783535,349.9147799075381,,94,0.00062666698,0.00649728324864,,,
84.203,217,203,213,2,0,39,131,,,77.56102076551883,80.19355129357547,78.29605382783535,349.9147799075381,,92,0.00061333364,0.0063590431795199995,,,
84.304,216,221,213,2,1,37,132,,,77.74355389075214,76.83883047582896,78.29605382783535,349.9147799075381,426.52186008440685,95,0.0006333336499999999,0.006566403283199999,-835.0171739278694,,-76.60708017686875
84.404,217,217,212,2,2,39,130,,,77.56102076551883,77.56102076551883,78.48188310973973,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
84.504,217,216,213,1,2,35,130,,,77.56102076551883,77.74355389075214,78.29605382783535,426.52186008440685,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,835.0171739278694,,76.60708017686875
84.605,216,216,212,3,1,38,130,,,77.74355389075214,77.74355389075214,78.48188310973973,312.3756795479892,426.52186008440685,92,0.00061333364,0.0063590431795199995,-1244.1933678469525,,-114.14618053641766
84.705,216,217,212,2,1,39,132,,,77.74355389075214,77.56102076551883,78.48188310973973,349.9147799075381,426.52186008440685,93,0.00062000031,0.006428163214079999,-835.0171739278694,,-76.60708017686875
84.805,217,217,212,2,2,38,130,,,77.56102076551883,77.56102076551883,78.48188310973973,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
84.906,216,214,213,2,2,38,131,,,77.74355389075214,78.11106175170545,78.29605382783535,349.9147799075381,349.9147799075381,93,0.00062000031,0.006428163214079999,0.0,,0.0
85.006,216,217,212,1,2,35,130,,,77.74355389075214,77.56102076551883,78.48188310973973,426.52186008440685,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,835.0171739278694,,76.60708017686875
85.106,217,217,212,2,2,44,136,,,77.56102076551883,77.56102076551883,78.48188310973973,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
85.207,217,217,213,2,2,41,136,,,77.56102076551883,77.56102076551883,78.29605382783535,349.9147799075381,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
85.307,217,218,213,0,2,42,135,,,77.56102076551883,77.37929016024219,78.29605382783535,,349.9147799075381,93,0.00062000031,0.006428163214079999,,,
85.407,215,217,212,2,2,43,136,,,77.92689801733297,77.56102076551883,78.48188310973973,349.9147799075381,349.9147799075381,93,0.00062000031,0.006428163214079999,0.0,,0.0
85.508,216,218,212,2,2,40,130,,,77.74355389075214,77.37929016024219,78.48188310973973,349.9147799075381,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,0.0,,0.0
85.608,217,216,213,2,2,43,134,,,77.56102076551883,77.74355389075214,78.29605382783535,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
85.708,216,217,212,1,2,37,130,,,77.74355389075214,77.56102076551883,78.48188310973973,426.52186008440685,349.9147799075381,93,0.00062000031,0.006428163214079999,835.0171739278694,,76.60708017686875
85.808,217,216,213,2,4,41,133,,,77.56102076551883,77.74355389075214,78.29605382783535,349.9147799075381,288.3492588429451,92,0.00061333364,0.0063590431795199995,671.0641796040636,,61.565521064592986
85.909,217,216,213,1,1,41,133,,,77.56102076551883,77.74355389075214,78.29605382783535,426.52186008440685,426.52186008440685,92,0.00061333364,0.0063590431795199995,0.0,,0.0
86.009,216,217,213,1,2,42,131,,,77.74355389075214,77.56102076551883,78.29605382783535,426.52186008440685,349.9147799075381,89,0.00059333363,0.00615168307584,835.0171739278694,,76.60708017686875
86.109,216,184,211,2,2,42,136,,,77.74355389075214,84.0656756918633,78.66855859407826,349.9147799075381,349.9147799075381,94,0.00062666698,0.00649728324864,0.0,,0.0
86.21,216,219,212,1,3,36,130,,,77.74355389075214,77.19835371617438,78.48188310973973,426.52186008440685,312.3756795479892,94,0.00062666698,0.00649728324864,1244.1933678469525,,114.14618053641766
86.31,216,219,213,2,3,41,135,,,77.74355389075214,77.19835371617438,78.29605382783535,349.9147799075381,312.3756795479892,94,0.00062666698,0.00649728324864,409.1761939190831,,37.53910035954891
86.41,217,219,212,2,3,42,133,,,77.56102076551883,77.19835371617438,78.48188310973973,349.9147799075381,312.3756795479892,91,0.00060666697,0.00628992314496,409.1761939190831,,37.53910035954891
86.511,217,220,211,1,1,39,126,,,77.56102076551883,77.01820319485813,78.66855859407826,426.52186008440685,426.52186008440685,87,0.0005800002899999999,0.006013443006719999,0.0,,0.0
86.611,217,219,213,2,1,41,132,,,77.56102076551883,77.19835371617438,78.29605382783535,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
86.711,216,219,213,2,1,40,132,,,77.74355389075214,77.19835371617438,78.29605382783535,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
86.812,217,219,211,2,3,40,133,,,77.56102076551883,77.19835371617438,78.66855859407826,349.9147799075381,312.3756795479892,93,0.00062000031,0.006428163214079999,409.1761939190831,,37.53910035954891
86.912,216,219,212,2,1,39,130,,,77.74355389075214,77.19835371617438,78.48188310973973,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
87.012,217,219,212,1,2,33,128,,,77.56102076551883,77.19835371617438,78.48188310973973,426.52186008440685,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,835.0171739278694,,76.60708017686875
87.113,216,219,211,2,1,37,132,,,77.74355389075214,77.19835371617438,78.66855859407826,349.9147799075381,426.52186008440685,95,0.0006333336499999999,0.006566403283199999,-835.0171739278694,,-76.60708017686875
87.213,217,218,212,2,2,39,131,,,77.56102076551883,77.37929016024219,78.48188310973973,349.9147799075381,349.9147799075381,92,0.00061333364,0.0063590431795199995,0.0,,0.0
87.313,216,220,211,1,1,38,133,,,77.74355389075214,77.01820319485813,78.66855859407826,426.52186008440685,426.52186008440685,95,0.0006333336499999999,0.006566403283199999,0.0,,0.0
87.414,216,219,213,2,1,39,131,,,77.74355389075214,77.19835371617438,78.29605382783535,349.9147799075381,426.52186008440685,92,0.00061333364,0.0063590431795199995,-835.0171739278694,,-76.60708017686875
87.514,216,219,213,1,1,38,129,,,77.74355389075214,77.19835371617438,78.29605382783535,426.52186008440685,426.52186008440685,91,0.00060666697,0.00628992314496,0.0,,0.0
87.614,217,219,212,2,2,38,129,,,77.56102076551883,77.19835371617438,78.48188310973973,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
87.714,216,219,212,2,1,34,131,,,77.74355389075214,77.19835371617438,78.48188310973973,349.9147799075381,426.52186008440685,97,0.00064666699,0.006704643352319999,-835.0171739278694,,-76.60708017686875
87.815,216,219,211,1,1,37,131,,,77.74355389075214,77.19835371617438,78.66855859407826,426.52186008440685,426.52186008440685,94,0.00062666698,0.00649728324864,0.0,,0.0
87.915,216,218,211,1,1,37,130,,,77.74355389075214,77.37929016024219,78.66855859407826,426.52186008440685,426.52186008440685,93,0.00062000031,0.006428163214079999,0.0,,0.0
88.016,216,219,211,0,1,34,127,,,77.74355389075214,77.19835371617438,78.66855859407826,,426.52186008440685,93,0.00062000031,0.006428163214079999,,,
88.116,216,219,212,0,0,38,129,,,77.74355389075214,77.19835371617438,78.48188310973973,,,91,0.00060666697,0.00628992314496,,,
88.216,215,220,211,0,1,37,130,,,77.92689801733297,77.01820319485813,78.66855859407826,,426.52186008440685,93,0.00062000031,0.006428163214079999,,,
88.317,216,220,212,1,2,36,131,,,77.74355389075214,77.01820319485813,78.48188310973973,426.52186008440685,349.9147799075381,95,0.0006333336499999999,0.006566403283199999,835.0171739278694,,76.60708017686875
88.417,217,220,212,1,2,39,129,,,77.56102076551883,77.01820319485813,78.48188310973973,426.52186008440685,349.9147799075381,90,0.0006000002999999999,0.006220803110399999,835.0171739278694,,76.60708017686875
88.517,217,220,212,3,3,37,130,,,77.56102076551883,77.01820319485813,78.48188310973973,312.3756795479892,312.3756795479892,93,0.00062000031,0.006428163214079999,0.0,,0.0
88.618,217,218,211,3,4,37,129,,,77.56102076551883,77.37929016024219,78.66855859407826,312.3756795479892,288.3492588429451,92,0.00061333364,0.0063590431795199995,261.88798568498044,,24.026420705044075
88.718,266,269,260,3,3,36,130,,,69.45971785377748,69.00903323537915,70.37474235244133,312.3756795479892,312.3756795479892,94,0.00062666698,0.00649728324864,0.0,,0.0
88.819,267,268,260,3,4,39,130,,,69.30899432968585,69.15876757926947,70.37474235244133,312.3756795479892,288.3492588429451,91,0.00060666697,0.00628992314496,261.88798568498044,,24.026420705044075
88.92,251,253,244,10,13,37,128,,,71.78331699106616,71.46641388450666,72.91085152159127,223.2723686655072,207.25295793310227,91,0.00060666697,0.00628992314496,174.6115769832138,,16.019410732404936
89.02,267,268,261,2,5,38,128,,,69.30899432968585,69.15876757926947,70.22094355481465,349.9147799075381,271.01235118159354,90,0.0006000002999999999,0.006220803110399999,860.0364731127958,,78.90242872594456
89.121,267,269,260,2,2,37,128,,,69.30899432968585,69.00903323537915,70.37474235244133,349.9147799075381,349.9147799075381,91,0.00060666697,0.00628992314496,0.0,,0.0
89.222,268,269,266,2,2,37,125,,,69.15876757926947,69.00903323537915,69.45971785377748,349.9147799075381,349.9147799075381,88,0.00058666696,0.0060825630412799985,0.0,,0.0
89.322,268,269,258,1,2,36,121,,,69.15876757926947,69.00903323537915,70.68393121451464,426.52186008440685,349.9147799075381,85,0.00056666695,0.0058752029376,835.0171739278694,,76.60708017686875
89.423,269,268,261,3,2,43,132,,,69.00903323537915,69.15876757926947,70.22094355481465,312.3756795479892,349.9147799075381,89,0.00059333363,0.00615168307584,-409.1761939190831,,-37.53910035954891
89.524,268,268,264,2,1,40,131,,,69.15876757926947,69.15876757926947,69.76267294804126,349.9147799075381,426.52186008440685,91,0.00060666697,0.00628992314496,-835.0171739278694,,-76.60708017686875
